"Timestamp","Category","Name","Message"
"5/20/15 11:27:57 AM","Guild Hall","Purepwn","Changed the MOTD: '""People who give the best advice, are often the ones who have made the worst mistakes."" -Anonymous ""Visit us at ""www.logunners.shivtr.com""'."
"5/19/15 9:02:37 PM","Membership","Dubstepzen","Left the guild. Farewell!"
"5/19/15 7:51:58 AM","Guild Hall","Purepwn","Changed the MOTD: '""Fear paralyzes; curiosity empowers. Be more interested than afraid""- Patrica Alexander. Visit us at ""www.logunners.shivtr.com''."
"5/18/15 9:34:29 PM","Membership","Icilan","Accepted Schplasm's invitation to join the guild. Welcome!"
"5/18/15 8:02:34 PM","Membership","Monstakillah","Accepted Purepwn's invitation to join the guild. Welcome!"
"5/18/15 7:45:29 PM","Membership","Haann","Accepted Mynameis-Seven's invitation to join the guild. Welcome!"
"5/18/15 7:18:48 PM","Treasury","Rhons","Added 5,650 crowns to the guild treasury."
"5/18/15 6:29:11 PM","Membership","Purepwn","Promoted King-Trigerr to Member."
"5/18/15 12:59:34 PM","Guild Hall","Purepwn","Changed the MOTD: '""No genius has ever existed without some touch of madness"" -Aristotle Visit us at ""www.logunners.shivtr.com''."
"5/16/15 11:36:44 PM","Membership","Smalltownguy","Accepted Purepwn's invitation to join the guild. Welcome!"
"5/16/15 11:26:15 PM","Treasury","Aeskau","Added 25,000 crowns to the guild treasury."
"5/16/15 10:43:48 PM","Treasury","Schplasm","Added 10,000 crowns to the guild treasury."
"5/16/15 8:09:53 PM","Membership","Asher-Zane","Left the guild. Farewell!"
"5/16/15 12:23:32 PM","Guild Hall","Purepwn","Changed the MOTD: 'Guild Revamp 2015 announced. Visit us at ""www.logunners.shivtr.com''."
"5/15/15 9:37:16 PM","Treasury","Rhons","Added 8,610 crowns to the guild treasury."
"5/14/15 12:35:19 PM","Upkeep","","Upkeep paid! 30,650 crowns removed from the guild treasury."
"5/14/15 10:52:27 AM","Guild Hall","Purepwn","Changed the MOTD: '""The best armor is to keep out of range."" -Italian Proverb - Visit us at ""www.logunners.shivtr.com""'."
"5/14/15 10:51:53 AM","Guild Hall","Purepwn","Changed the MOTD: '""The best armor is to keep out of range."" -Italian Proverb Visit us at ""www.logunners.shivtr.com""'."
"5/12/15 6:57:05 PM","Membership","Death-Kev","Left the guild. Farewell!"
"5/12/15 5:10:12 PM","Membership","Superswarm","Left the guild. Farewell!"
