"Timestamp","Category","Name","Message"
"11/24/14 9:23:00 PM","Treasury","Luna-Lux","Added 2,000 crowns to the guild treasury."
"11/21/14 9:13:38 PM","Membership","Rhons","Accepted Mynameis-Seven's invitation to join the guild. Welcome!"
"11/20/14 6:37:10 PM","Storage","Purepwn","Removed Kilowatt Pulsar Recipe from officer storage."
"11/20/14 6:26:55 PM","Membership","Purepwn","Promoted Luna-Lux to Veteran."
"11/20/14 6:25:16 PM","Treasury","Luna-Lux","Added 3,000 crowns to the guild treasury."
"11/20/14 12:35:19 PM","Upkeep","","Upkeep paid! 30,650 crowns removed from the guild treasury."
"11/19/14 9:05:22 AM","Membership","Lighting-Crasher","Left the guild. Farewell!"
