"Timestamp","Category","Name","Message"
"6/15/15 6:37:08 AM","Guild Hall","Purepwn","Changed the MOTD: '""The greatest wisdom is to realize one's lack of it"" -Konstantin Stanislavisky (Visit us at ""www.logunners.shivtr.com)'."
"6/14/15 7:15:17 AM","Guild Hall","Purepwn","Changed the MOTD: '""It is better to ask twice than lose your way once"" -Danish Proverb (Visit us at ""www.logunners.shivtr.com)'."
"6/13/15 6:29:40 AM","Guild Hall","Purepwn","Changed the MOTD: '""I like pigs. Dogs look up to us. Cats look down on us. Pigs treat us as equals."" -Winston Churchill (Visit us at ""www.logunners.shivtr.com)'."
"6/12/15 11:50:07 AM","Treasury","Final-Knight","Added 2,000 crowns to the guild treasury."
"6/12/15 6:59:08 AM","Guild Hall","Purepwn","Changed the MOTD: '""After the game is over the King and pawn go in the same box"" -Italian Proverb (Visit us at ""www.logunners.shivtr.com)'."
"6/12/15 1:07:51 AM","Treasury","Rhons","Added 9,659 crowns to the guild treasury."
"6/11/15 9:34:31 PM","Membership","Zaksoz","Accepted Mynameis-Seven's invitation to join the guild. Welcome!"
"6/11/15 12:35:19 PM","Upkeep","","Upkeep paid! 30,650 crowns removed from the guild treasury."
"6/11/15 5:59:26 AM","Guild Hall","Purepwn","Changed the MOTD: '""There are nights when the wolves are silent and only the moon howls"" -George Carlin (Visit us at ""www.logunners.shivtr.com)'."
"6/10/15 8:17:01 AM","Guild Hall","Purepwn","Changed the MOTD: '""We should be too big to take offense and too noble to give it"" -Abraham Lincoln (Visit us at ""www.logunners.shivtr.com)'."
"6/9/15 7:31:05 AM","Guild Hall","Purepwn","Changed the MOTD: '""Fear is the darkroom where negatives are developed."" -Anonymous (Visit us at ""www.logunners.shivtr.com)'."
"6/9/15 6:23:02 AM","Storage","Rhons","Added Shadow Driver to officer storage."
"6/8/15 2:49:50 PM","Storage","Rhons","Added Plated Falcon Sentinel Armor Recipe to officer storage."
"6/8/15 7:42:22 AM","Guild Hall","Purepwn","Changed the MOTD: '""He who knows others is clever; he who knows himself has discernment."" -Lao-Tzu (Visit us at ""www.logunners.shivtr.com)'."
"6/8/15 12:20:44 AM","Treasury","Final-Knight","Added 2,000 crowns to the guild treasury."
"6/7/15 6:24:17 AM","Guild Hall","Purepwn","Changed the MOTD: '""If you can walk you can dance. If you can talk you can sing."" -Zimbabwe Proverb (Visit us at ""www.logunners.shivtr.com)'."
"6/7/15 5:35:17 AM","Membership","Midabr","Left the guild. Farewell!"
"6/6/15 11:54:51 PM","Membership","Rhons","Promoted Ghosteh-Unknown to Member."
"6/6/15 11:59:38 AM","Membership","Own-Deschng","Left the guild. Farewell!"
"6/6/15 6:43:57 AM","Guild Hall","Purepwn","Changed the MOTD: '""It's always the same; once you are liberated, you are forced to ask who you are."" -Jean Baudrillard (Visit us at ""www.logunners.shivtr.com)'."
